IDNO,Name,Title,Date,Venue,War,Region,Afghanistan,Iran,NorthKorea,Russia,Syria,Sudan,Kosovo,Libya,OpposeSupport,PartyAffiliation,Month,Day,Year,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct,ZWC,ZWPS,ZSixltr,ZDic,Zfunct,Zpronoun,Zppron,Zi,Zwe,Zyou,Zshehe,Zthey,Zipron,Zarticle,Zverb,Zauxverb,Zpast,Zpresent,Zfuture,Zadverb,Zpreps,Zconj,Znegate,Zquant,Znumber,Zswear,Zsocial,Zfamily,Zfriend,Zhumans,Zaffect,Zposemo,Znegemo,Zanx,Zanger,Zsad,Zcogmech,Zinsight,Zcause,Zdiscrep,Ztentat,Zcertain,Zinhib,Zincl,Zexcl,Zpercept,Zsee,Zhear,Zfeel,Zbio,Zbody,Zhealth,Zsexual,Zingest,Zrelativ,Zmotion,Zspace,Ztime,Zwork,Zachieve,Zleisure,Zhome,Zmoney,Zrelig,Zdeath,PsychDistance,Honesty,Status,CatThink,ComplexThink,CogProcess
380,Warner,Senator,10/9/2002,1,1,1,0,0,0,0,0,0,0,0, ,0,10,9,2,265,20.38,29.81,72.08,45.66,13.96,7.55,5.66,0.75,0,1.13,0,6.42,7.92,7.17,4.15,0.38,4.15,0.75,1.51,14.72,1.89,0.75,0.75,0.38,0,6.42,0,1.13,0.38,5.66,4.15,1.51,0,1.13,0,11.7,3.4,0.38,0.75,1.89,1.51,0.38,3.4,0.75,2.26,0.38,1.89,0,0.38,0.38,0,0,0,11.7,0.38,7.55,3.4,1.89,1.51,0,0.75,0,0,0,0,0,0.38,5.28,4.91,0,0,0,0,0.38,0,0.38,0,0,10.94,-0.572755267,0.381526001,0.212809773,-0.827188936,-0.594285134,0.554484901,0.371648901,2.475435741,-1.092128188,-0.601399253,0.890541571,-1.015244801,0.602221531,0.381028059,-1.499755746,-1.566613386,-1.269787707,-1.130164282,-0.670064006,-1.014029724,1.071362702,-2.431678408,-0.511647132,-1.391386841,-0.46554697,-0.152946216,-0.839809317,-0.35597421,3.15187674,-0.977808695,-0.166693806,0.704441265,-0.790126235,-0.882570821,-0.39750341,-0.803033554,-1.418238437,1.06639003,-1.676786685,-0.916692075,0.017685922,0.117902116,-0.949183166,-1.1919662,-1.197293595,1.105817263,0.166268495,1.601682306,-0.713611743,-0.242026247,0.66495555,-0.697571999,-0.332793442,-0.38229152,-0.016447344,-1.738460213,0.999669169,-0.303418801,-0.877999528,-0.906391871,-0.827667954,1.807882663,-0.807910866,-0.504388368,-0.85015432,0.165258448,-0.483451623,-4.168963181,3.164956281,-3.177523588,-0.610396655
407,Warner,Senator,10/10/2002,1,1,1,0,0,0,0,0,0,0,0, ,0,10,10,2,1861,19.19,30.74,73.29,48.04,11.12,5.64,2.79,1.5,0.05,0.81,0.48,5.48,8.97,10.26,6.66,2.26,5.27,1.02,2.1,13.65,4.3,1.24,1.67,0.27,0,5.7,0.11,0.59,0.32,4.62,2.36,2.26,0.16,1.72,0.27,13.76,2.63,1.88,1.13,1.34,1.29,1.02,3.39,1.67,0.91,0.21,0.48,0.16,0.48,0.21,0.11,0.16,0,11.61,1.5,5.1,4.73,3.39,4.19,0.32,0.21,0.27,0,0.59,0,0.16,0,5.86,6.56,0.27,0.27,0.05,0,0.05,0,0.64,0,0.05,13.76,0.832464755,0.131823647,0.373644652,-0.6045876,-0.207145994,-0.211937715,-0.332268021,0.507273098,-0.609086299,-0.561042644,0.417304642,-0.384476363,0.066182797,1.027120537,-0.494734949,-0.399495629,0.384023397,-0.691605492,-0.337356795,-0.603391116,0.497132087,-0.688421936,0.090538471,-0.34873008,-0.677841449,-0.152946216,-1.089148844,0.113579026,1.322947954,-1.038245075,-0.681543342,-0.573619214,-0.32448078,-0.570728958,0.082411396,-0.102165393,-0.754617703,0.373090965,0.104678852,-0.515257702,-0.473023349,-0.165259048,-0.124085523,-1.198258362,-0.352338498,-0.439358513,-0.276184361,-0.37490752,-0.03649119,-0.037736588,0.056884851,-0.325427721,0.900604329,-0.38229152,-0.056129513,-0.361892308,-0.570110167,0.667346807,0.242804464,1.256956867,0.141995211,-0.030608345,-0.432170189,-0.504388368,0.013168028,2.100355285,3.323412033,-1.677402041,2.392632226,0.857629862,0.477769817
482,Baucus,Senator,10/10/2002,1,1,1,0,0,0,0,0,0,0,0, ,1,10,10,2,388,15.52,33.76,76.03,45.88,11.6,6.96,1.55,3.09,0,2.32,0,4.64,9.79,10.05,6.7,0.26,7.99,0.26,0.77,12.37,2.84,1.29,1.55,0.52,0,10.31,0.26,0.52,2.06,6.7,3.61,3.09,0,2.32,0.26,14.43,2.32,1.8,1.03,0.77,0.77,1.8,5.15,1.29,0.77,0,0.52,0.26,0.52,0.26,0.26,0,0,11.86,3.09,4.64,4.12,3.35,3.09,0,0.77,0.77,0,0.26,0,0,0,8.76,2.06,0,0,0,0,0,0,0.26,0,0,11.08,-0.464458235,-0.638266805,0.895925659,-0.100515154,-0.558499163,-0.082401498,0.154208596,-0.343082888,0.414962504,-0.601399253,2.650391403,-1.015244801,-0.412830539,1.531687996,-0.563037333,-0.380896143,-1.375350118,0.373465856,-1.273865982,-1.529067978,-0.189797994,-1.74450262,0.151985981,-0.484728788,-0.195353998,-0.152946216,0.507316739,0.753878892,1.085864593,0.714409931,0.348155729,0.31888112,0.190833523,-0.882570821,0.570460352,-0.128123473,-0.538779891,0.093970562,0.009667357,-0.620898326,-0.981576593,-0.834549072,0.88150223,-0.090837863,-0.70134169,-0.599598964,-0.822743771,-0.31883405,0.386709155,0.043979275,0.235729174,0.18204175,-0.332793442,-0.38229152,0.054098736,1.592342485,-0.864844247,0.222108445,0.212916358,0.369015221,-0.827667954,1.875974923,0.263645879,-0.504388368,-0.469707184,3.018129013,0.186083408,0.156646138,2.800852994,-2.737649353,0.103637919
10,Biden,Senator,1/17/2003,1,1,1,0,0,0,0,0,0,0,0, ,1,1,17,3,489,14.82,21.68,77.71,52.97,11.66,7.77,0.61,4.7,0.2,1.02,1.23,3.89,7.98,11.66,9.41,0.41,6.75,3.07,2.86,12.07,7.77,2.04,2.66,0.2,0,11.45,0,0.2,1.02,4.5,2.04,2.45,0.61,1.23,0.2,17.79,0.82,2.86,2.86,1.84,1.23,0.61,6.54,4.09,1.84,0.61,0.82,0.2,0.61,0.61,0,0,0,13.09,1.84,6.13,4.29,3.68,2.25,0.2,0.2,1.84,0,0.82,0.2,0,0,5.93,5.52,0.2,0,1.23,0,0.2,0,1.64,0,0,14.72,-0.375531404,-0.785150543,-1.193198368,0.208551163,0.594785083,-0.066209471,0.452728337,-0.987707586,1.451892424,-0.43997282,0.727866377,0.601099322,-0.840521019,0.417947629,-0.03938572,0.879219046,-1.243397105,-0.112081376,2.18875351,-0.07443291,-0.350797232,1.821578045,1.073698638,0.773259262,-0.812937935,-0.152946216,0.902104323,-0.35597421,0.002054942,-0.333153981,-0.740949057,-0.8020993,-0.206517265,0.306326281,-0.316161918,-0.283871953,0.543630628,-1.256612032,1.268569669,1.312325103,-0.026924011,-0.24248482,-0.6526637,0.783772645,1.870260777,0.62509591,0.764881182,0.101716977,0.132788948,0.227839968,1.487639438,-0.697571999,-0.332793442,-0.38229152,0.596421721,0.055994377,0.08983788,0.346191267,0.459493236,-0.309049309,-0.221628476,-0.064654475,1.752692266,-0.504388368,0.349717418,-0.987786879,-0.260480349,1.99962719,-1.08666225,3.208571911,0.011957637
11,Biden,Senator,1/28/2003,1,1,1,0,0,0,0,0,0,0,0, ,1,1,28,3,3591,24.77,27.43,77.3,51.71,12.87,7.63,1.42,3.29,0.08,0.61,2.23,5.24,7.77,12.45,8.49,1.34,7.07,1.84,2.67,11.84,5.65,1.95,2.09,0.64,0.06,10.41,0.08,0.08,1.39,5.76,2.53,3.17,0.42,2.2,0.28,17.38,2.56,2.03,2.31,2.45,1.09,0.81,5.21,3.06,1.03,0.22,0.53,0.19,0.39,0.08,0.25,0.03,0.03,10.36,1.56,5.35,2.9,2.56,2.14,0.31,0.33,0.81,0.42,0.67,0.03,0.31,0,3.84,6.63,0.19,0.22,0.7,0,0.17,0,0.92,0,0.19,12.87,2.355666908,1.30269687,-0.198789166,0.133124264,0.389829068,0.260329742,0.401132333,-0.432233112,0.543773674,-0.53682868,0.121531561,1.915200235,-0.070678156,0.288729133,0.217561344,0.451430864,-0.42528842,0.013221135,0.673087327,-0.206672461,-0.474229981,0.288091025,0.96309312,0.127265399,0.036239979,1.195209502,0.541947228,-0.014480948,-0.404373677,0.039537026,-0.117189043,-0.452239169,0.240502372,-0.063985931,0.472850561,-0.076207313,0.411550773,0.310063777,0.282825405,0.731301668,0.51731718,-0.422678288,-0.394820687,-0.053084891,0.924278441,-0.302009555,-0.250157722,-0.304815682,0.090468914,-0.221597281,-0.40811039,0.148210452,-0.10153136,-0.192518491,-0.607270759,-0.288147599,-0.409928602,-0.668368278,-0.377373744,-0.397843474,0.111693237,0.377945212,0.319311165,0.382941439,0.130228685,-0.222349724,1.024089066,0.439178106,-0.601851358,4.124133529,0.592889183
94,Biden,Senator,5/24/2007,1,1,1,0,0,0,0,0,0,0,0, ,1,5,24,7,124,24.8,25.81,71.77,43.55,9.68,4.03,1.61,2.42,0,0,0,5.65,7.26,9.68,3.23,2.42,3.23,0.81,1.61,14.52,6.45,0.81,0.81,0,0,8.06,0,0,1.61,1.61,0,1.61,0,0.81,0,15.32,0.81,1.61,1.61,0.81,0,2.42,6.45,2.42,1.61,0,1.61,0,0.81,0,0.81,0,0,12.9,3.23,2.42,7.26,4.84,5.65,0,0.81,2.42,0,0.81,0,0,0,4.03,8.06,0,0,0,0,0.81,0,0,0,0,12.9,-0.696900644,1.308991887,-0.47895315,-0.88421903,-0.937505129,-0.600546366,-0.925622075,-0.30193663,-0.016554917,-0.601399253,-0.780576336,-1.015244801,0.163125972,-0.025087213,-0.68337963,-1.994401568,0.524773278,-1.490409002,-0.59612907,-0.94442996,0.964029877,0.866765372,-0.437910119,-1.323387487,-1.198927895,-0.152946216,-0.271869283,-0.35597421,-0.675326089,0.261137084,-2.171636709,-2.258659846,-0.728040175,-0.882570821,-0.657796187,-0.803033554,-0.252069962,-1.265615916,-0.215984945,-0.008182704,-0.945888646,-1.825613146,1.680815571,0.727143187,0.336483591,0.361843741,-0.822743771,1.209168014,-0.713611743,0.636419285,-0.694261308,2.042763142,-0.332793442,-0.38229152,0.512648252,1.764413473,-2.287256544,2.513991159,1.326248323,2.435497597,-0.827667954,2.012159442,2.559838906,-0.504388368,0.335084836,1.296487974,7.7211249,-0.316017539,1.143369144,-0.134413316,-1.48160086
188,Biden,Senator,2/12/1998,1,1,1,0,0,0,0,0,0,0,0, ,1,2,12,98,1795,19.1,36.55,72.76,43.01,7.58,3.45,0.72,1.89,0,0.61,0.22,4.12,7.41,10.31,6.96,1.34,5.57,1.56,1.45,12.7,4.18,0.95,1.89,0.78,0,6.91,0,0.06,0.33,6.57,3.29,3.29,0.17,2.67,0.22,18.27,3.29,3.06,1.73,2.12,1.67,2.34,3.79,1.84,0.28,0.06,0.11,0.11,0.33,0.17,0.17,0,0,11.75,1.56,6.41,3.62,4.57,3.34,0.45,0.06,0.39,0.06,0.45,0.06,0,0.06,5.46,4.79,0.17,0,0.17,0,0.5,0,1.56,0.22,0,13.09,0.774354152,0.112938595,1.378430298,-0.702090664,-1.025343421,-1.167267314,-1.139376952,-0.912272781,-0.357904518,-0.601399253,0.121531561,-0.7261426,-0.709362605,0.067211712,-0.478472477,-0.259999482,-0.42528842,-0.574134387,0.328057627,-1.055789583,-0.012698833,-0.775223088,-0.26585709,-0.099399115,0.306432951,-0.152946216,-0.670119917,-0.35597421,-0.47211178,-1.028172345,0.283799537,0.090401035,0.315005645,-0.551238842,0.855155576,-0.231955793,0.698260702,0.967347306,1.506098407,0.118586046,0.222891617,0.323837508,1.577678366,-0.946571885,-0.196205491,-1.160440542,-0.66658394,-0.89358712,-0.248091363,-0.344171076,-0.086190608,-0.122439932,-0.332793442,-0.38229152,0.005598306,-0.288147599,0.269241233,-0.142841031,1.124503605,0.57082014,0.535920871,-0.541300292,-0.265174333,-0.377626967,-0.191688123,2.813463133,1.915920903,-0.047030989,1.911415654,2.295670524,2.473445714
405,Biden,Senator,10/10/2002,1,1,1,0,0,0,0,0,0,0,0, ,1,10,10,2,10185,19.97,21.96,84.19,56.4,13.3,7.25,2.23,2.24,0.22,1.82,0.75,6.06,8.73,14.16,9.35,2.41,7.82,2.01,2.6,14.05,5.75,1.91,1.97,0.69,0,9.03,0.01,0.33,0.64,6.29,2.41,3.82,0.4,2.41,0.37,18.91,2.41,2.68,2.73,2.3,1.88,1.02,5.18,3.02,1.38,0.35,0.77,0.21,0.35,0.11,0.17,0.05,0.03,11.4,1.77,5.61,3.74,3.44,3.07,0.11,0.27,0.61,0.26,0.61,0.08,0.09,0.05,5.65,5.27,0.3,0.21,0.29,0,0.35,0,1.64,0,0.09,13.8,8.161444365,0.295494098,-1.144774963,1.400664101,1.152720904,0.376372603,0.261086034,0.123241362,-0.13248497,-0.423830176,1.9109587,-0.029669116,0.396930101,0.879442256,0.773737902,0.851319816,0.515976411,0.306898897,0.882569645,-0.255392296,0.711797738,0.360425318,0.913935111,-0.008733309,0.132737469,-0.152946216,0.064046468,-0.313287552,0.442352613,-0.715917718,0.145186201,-0.537919201,0.644061766,-0.102966164,0.643667695,0.157415407,0.904434134,0.175005518,1.054793805,1.174992291,0.383487379,0.59412771,-0.124085523,-0.071961377,0.887541263,0.098591572,0.088188579,0.031625139,0.175108983,-0.303313145,-0.300803796,-0.122439932,0.052643361,-0.192518491,-0.148721242,-0.030041117,-0.243339775,-0.055253157,0.280164598,0.352870827,-0.494346241,0.173668433,0.040984737,0.044911037,0.042433192,-1.870465256,-0.062581161,-0.679556508,-0.327272871,3.75915649,1.229799323
517,Biden,Senator,10/9/2002,1,1,1,0,0,0,0,0,0,0,0, ,1,10,9,2,2035,16.54,20.93,80.29,55.28,15.97,10.71,3.34,2.56,1.62,2.31,0.88,5.26,7.57,15.82,9.58,2.31,10.12,1.67,3.05,12.19,4.86,2.01,1.28,0.74,0.05,13.12,0.05,0.54,0.98,4.42,2.06,2.31,0.2,1.57,0.25,16.22,2.11,2.01,2.21,2.7,1.13,0.84,4.42,2.75,2.65,0.79,1.72,0.15,1.08,0.54,0.2,0.29,0.1,11.45,1.62,5.9,3.69,1.97,1.77,0.49,0.2,0.2,0.1,0.84,0.1,0.2,0.1,6.39,7.22,0.49,0.49,0.64,0,0,0,1.47,0,0.05,16.76,0.985665434,-0.424236216,-1.322903916,0.683188722,0.970537779,1.096917809,1.536244437,0.884447123,0.073612903,0.706154856,2.635602749,0.141164002,-0.059273077,0.165663899,1.313651987,0.958266862,0.428007735,1.207510698,0.463605009,0.057806642,-0.286397537,-0.283349893,1.036830132,-0.790725881,0.229234959,0.970516882,1.480433504,-0.142540921,1.153602696,-0.3734449,-0.780552868,-0.787819294,-0.29343775,-0.492768493,-0.039600843,-0.154081553,0.037861427,-0.095111001,0.259072532,0.625661043,0.740366849,-0.37119444,-0.356144235,-0.550165683,0.639565311,1.552201376,1.233360677,1.363370057,-0.078811225,1.188001363,1.237257385,-0.020946038,1.902740018,0.250285244,-0.126675593,-0.21440289,-0.057529159,-0.091748104,-0.818223315,-0.696514755,0.657128767,-0.064654475,-0.529584439,-0.293119366,0.378982582,-3.87485888,-2.872896618,-0.104679364,-2.757289541,1.682936547,0.163961531
15,Bingaman,Senator,1/30/2003,1,1,1,0,0,0,0,0,0,0,0, ,1,1,30,3,880,20.95,32.16,73.64,47.05,9.89,5.45,1.02,2.61,0,0.91,0.91,4.43,8.86,9.66,6.25,1.7,5.91,0.8,1.93,12.95,5.45,0.8,2.39,0.57,0,6.48,0,0.34,0.23,5.8,1.82,3.86,0.23,3.3,0.11,14.55,1.82,2.27,1.14,2.16,0.68,1.7,3.86,2.84,1.14,0.57,0.23,0.34,0.11,0,0.11,0,0,13.98,2.27,6.48,5,3.18,2.95,0.11,0.57,0.11,0.11,1.02,0.23,0,0,7.05,5.45,0,0,0.23,0,0,0,1.48,0,0,14.2,-0.031270108,0.50113133,0.61922049,-0.540198784,-0.368182863,-0.543874271,-0.40229117,-0.706541494,0.105815695,-0.601399253,0.565191182,0.18058703,-0.532583874,0.959434658,-0.689884618,-0.590140362,-0.108601187,-0.441000469,-0.60845156,-0.721710715,0.121467199,0.143422438,-0.450199621,0.467262169,-0.098856508,-0.152946216,-0.819031023,-0.35597421,0.476221665,-1.128899644,-0.097387138,-0.959179359,0.66889619,-0.434298144,1.36760698,-0.517494674,-0.500122372,-0.356223636,0.567859891,-0.504693639,0.258579564,-0.95038773,0.752580723,-0.902526751,0.722223961,-0.176106344,0.660774628,-0.725366709,0.725269432,-0.793608325,-0.694261308,-0.325427721,-0.332793442,-0.38229152,0.988834288,0.584498126,0.314092071,0.864419524,0.085891906,0.256004466,-0.494346241,1.195052327,-0.654831331,-0.271992466,0.642369061,3.230890751,5.789037888,0.210957936,2.390006966,2.030741115,0.211636256
414,Bingaman,Senator,10/10/2002,1,1,1,0,0,0,0,0,0,0,0, ,1,10,10,2,3226,23.38,30.97,75.64,49.26,11.31,5.95,1.36,3.35,0.28,0.46,0.5,5.36,8.21,11.41,7.72,0.99,7.04,1.67,2.73,11.9,5.15,1.89,1.86,0.31,0,7.87,0,0.19,0.19,6.23,2.05,4.15,0.46,2.91,0.4,20.61,3.01,3.07,2.76,2.23,1.49,2.29,4.99,3.22,0.93,0.09,0.81,0.03,0.19,0.06,0.12,0,0,10.79,1.83,5.61,3.13,2.29,2.91,0.03,0.03,0.09,0,0.25,0.12,0.09,0.03,7.13,6.23,0.34,0.34,0.22,0,1.12,0,1.92,0.06,0,17.42,2.034297668,1.011027734,0.413421021,-0.172262692,-0.008696518,-0.160662963,-0.218019724,-0.473379369,0.582417025,-0.375402246,-0.10029825,-0.358194344,-0.00224768,0.559472648,-0.120698083,0.093390755,-0.733178785,0.001474025,0.463605009,-0.164912603,-0.442030134,-0.073580442,0.889356107,-0.133398792,-0.600643456,-0.152946216,-0.337667214,-0.35597421,-0.031814109,-1.169190564,0.115483343,-0.794959297,0.848945766,0.013974534,1.050375159,0.235289648,1.452082313,0.715238555,1.517974844,1.206684478,0.321033472,0.092160192,1.513217612,-0.191512454,1.071227153,-0.41646702,-0.588504024,0.087698609,-0.586651639,-0.630176598,-0.479648119,-0.291596423,-0.332793442,-0.38229152,-0.41767817,0.043703592,-0.243339775,-0.500491518,-0.579118463,0.223715679,-0.736762032,-0.643438681,-0.682663974,-0.504388368,-0.484339766,0.238114535,2.510758684,0.680394148,0.651561618,5.322756405,2.2332134
427,Boxer,Senator,10/10/2002,1,1,1,0,0,0,0,0,0,0,0, ,1,10,10,2,1192,15.48,27.85,76.26,48.66,12.58,6.29,2.18,1.85,0.25,1.34,0.67,6.29,8.47,14.35,8.31,1.93,8.98,2.01,3.27,10.15,4.11,2.18,0.84,0.42,0,8.22,0.25,0,0.92,5.29,2.18,3.02,0.34,1.76,0.76,16.36,3.52,2.01,2.43,2.85,1.17,1.26,3.19,2.85,1.09,0.59,0.34,0.08,0.59,0.34,0.08,0.17,0,10.99,2.85,4.53,3.19,2.94,2.18,0.17,0.17,0.34,0.08,0.67,0.08,0,0,7.05,5.45,0.25,0.25,0.92,0,0.42,0,0.5,0,0,14.85,0.243434558,-0.646660162,-0.126154059,-0.058202504,-0.106294621,0.182068278,-0.092715141,0.088952815,-0.383666752,-0.399616211,1.201103306,-0.134797189,0.528088515,0.719457452,0.835535297,0.367733176,0.093726767,0.761120501,0.882569645,0.210926123,-1.381192355,-0.825857094,1.245751668,-1.28938781,-0.388348978,-0.152946216,-0.216460499,0.711192234,-0.675326089,-0.43388128,-0.349861429,-0.702139262,0.147373281,-0.219906863,0.114947993,1.169780529,0.082961865,1.174436637,0.259072532,0.858070417,0.87419665,-0.319710592,0.185326093,-1.3241016,0.731408256,-0.233335076,0.712827905,-0.571164666,-0.375051466,0.186982036,0.521880092,-0.426921615,0.97769169,-0.38229152,-0.329495571,1.297363648,-0.935324135,-0.456697581,-0.093436733,-0.365554687,-0.312534398,-0.166792864,-0.33475594,-0.335373166,0.130228685,-1.114840339,1.168849501,-0.872235777,-1.623424259,3.262253437,1.433509169
41,Byrd,Senator,1/29/2003,1,1,1,0,0,0,0,0,0,0,0, ,1,1,29,3,1765,21.27,29.29,72.01,45.44,9.97,5.95,1.87,1.13,0,2.38,0.57,4.02,9.24,10.25,6.57,1.19,6.8,1.19,1.81,12.58,4.65,0.85,1.08,0.23,0,8.22,0.34,0.11,1.25,5.95,2.21,3.68,0.45,2.72,0.11,13.14,1.93,1.42,1.25,2.15,0.91,0.96,3.97,1.81,1.42,0.17,0.85,0.23,0.4,0.23,0.06,0.06,0.06,11.16,1.42,6.06,3.46,3.46,3.4,0.06,0.34,0.06,0.28,1.08,0,0.06,0,5.5,4.87,0.17,0,0.23,0,0.28,0,1.3,0,0,12.35,0.747940242,0.568278182,0.122880593,-0.840066699,-0.630071105,-0.522284901,-0.218019724,-0.123636182,-0.847386964,-0.601399253,2.739123327,-0.266207281,-0.766388002,1.193258603,-0.497987444,-0.441344473,-0.557241434,-0.092502859,-0.127874477,-0.805230432,-0.077098528,-0.435251909,-0.388752111,-1.017390394,-0.755039441,-0.152946216,-0.216460499,1.095372154,-0.302766522,-0.101481193,-0.023129993,-0.680719254,0.557141281,-0.005515582,0.895826323,-0.517494674,-0.954348215,-0.257180912,-0.441637246,-0.388488952,0.249657578,-0.654355604,-0.201438427,-0.83331297,-0.223758375,0.144374558,-0.380290915,0.14377208,0.259749052,-0.201168315,0.12842258,-0.494584211,0.129730722,-0.002745462,-0.254540362,-0.460218587,0.044987042,-0.259624864,0.295108651,0.619253321,-0.645856111,0.411991342,-0.724412938,0.087164837,0.730164554,1.920767188,1.584943907,-1.325150035,1.737028111,-0.344989401,-0.698818158
44,Byrd,Senator,9/20/2002,1,1,1,0,0,0,0,0,0,0,0, ,1,9,20,2,2336,15.17,30.18,72.6,45.38,8.9,3.64,0.98,0.98,0.26,0.98,0.43,5.27,9.03,12.76,7.71,1.84,6.93,1.46,2.14,11.86,3.68,0.98,1.63,0.94,0,6.89,0.09,0,0.98,4.11,1.58,2.53,0.21,1.93,0.13,13.74,2.44,1.88,1.63,2.14,1.41,0.86,3.08,2.01,2.14,0.56,1.07,0.26,0.6,0.21,0.09,0,0.3,11,1.11,5.65,3.68,4.15,3.08,0.34,0.6,0.47,0,0.56,0.09,0.17,0,6.04,6.04,0.77,0.09,1.63,0.04,0.34,0,3,0,0.77,18.71,1.250684999,-0.711708674,0.276797843,-0.731525552,-0.639830916,-0.811042718,-1.069353803,-0.733972332,-0.943995342,-0.39154489,0.668711761,-0.450181408,-0.053570537,1.064040107,0.318388673,0.088740883,0.014554959,-0.041598714,0.204832734,-0.575551211,-0.463496699,-1.136894556,-0.228988584,-0.394062982,0.61522492,-0.152946216,-0.677046015,0.02820571,-0.675326089,-0.3734449,-0.934017633,-1.130539423,-0.156848417,-0.473278376,0.253228531,-0.465578514,-0.761060622,0.20201717,0.104678852,0.012945421,0.240735591,-0.010807504,-0.330359934,-1.393315381,-0.040072484,0.968468305,0.634747989,0.452176166,0.386709155,0.207411002,0.056884851,-0.393090317,-0.332793442,1.515438771,-0.325086441,-0.841232918,-0.217710724,-0.099047094,0.810678487,0.360943024,0.202599159,1.297190716,-0.153843762,-0.504388368,-0.030729719,2.103463575,-0.844357602,-0.601567899,0.558952578,-0.417652895,0.306696022
45,Byrd,Senator,9/26/2002,1,1,1,0,0,0,0,0,0,0,0, ,1,9,26,2,2066,18.95,34.56,69.94,43.42,7.41,3.39,1.11,1.31,0.1,0.48,0.39,4.02,9.49,10.5,6.78,2.61,4.89,1.06,2.61,11.33,4.4,1.16,1.4,0.29,0,5.66,0.15,0.19,0.15,4.74,1.31,3.44,0.58,2.71,0,15.05,2.71,1.4,1.21,1.98,0.73,1.31,4.65,1.65,1.02,0.15,0.58,0.15,1.26,0.29,0.92,0,0.05,9.68,1.26,4.21,4.07,5.32,2.08,0.34,0.05,0.19,0.24,0.68,0.05,0,0,6.63,4.6,0.29,0,0.58,0,0.82,0,1.5,0,0,14.42,1.012959808,0.081463509,1.034278244,-1.220880554,-0.958651385,-1.213144725,-1.161489526,-0.644822108,-0.731456911,-0.520686036,-0.070720942,-0.502745445,-0.766388002,1.347090145,-0.416675081,-0.34369717,0.691913762,-0.840402224,-0.288066838,-0.24843232,-0.747928686,-0.616087643,-0.007777546,-0.654727173,-0.639242453,-0.152946216,-1.10300104,0.284325657,-0.031814109,-1.209481483,-0.622137626,-1.323319495,0.408134736,0.247855931,0.887692173,-0.803033554,-0.339049378,0.445122037,-0.46539012,-0.430745202,0.097983803,-0.88603292,0.249786847,-0.405445959,-0.370707087,-0.313455302,-0.432344192,-0.234723844,-0.078811225,1.555722748,0.343035768,2.41490742,-0.332793442,-0.066003138,-0.907091596,-0.656871145,-1.140356539,0.185613498,1.684905601,-0.446276654,0.202599159,-0.575346422,-0.54350076,0.002657236,0.144861267,4.297337923,3.602129079,-0.607320839,2.050114785,-0.527930891,-0.020268083
319,Byrd,Senator,9/5/2002,1,1,1,0,0,0,0,0,0,0,0, ,1,9,5,2,511,13.1,23.29,78.47,55.38,14.48,9.78,4.7,4.31,0,0.78,0,4.7,8.22,17.42,11.35,0.2,14.09,2.54,2.35,12.72,4.7,1.57,1.37,0.39,0,10.37,0,0,0.2,3.13,1.57,1.37,0,0.98,0.2,18.79,3.72,1.37,3.13,4.11,0.78,0.78,5.48,2.94,2.54,0,2.35,0.2,0.39,0.2,0.2,0,0,10.96,1.57,7.24,2.15,1.76,1.37,0.39,0,0.2,0.2,0.78,0,0.2,0,7.44,5.28,0,0,0.78,0,0,0,0,0,0,13.5,-0.356161203,-1.146064869,-0.914763791,0.348366878,0.986804129,0.694815803,1.193499549,1.817095623,1.200710642,-0.601399253,0.37293868,-1.015244801,-0.378615301,0.56562591,1.834051106,1.781294125,-1.428131324,2.762044981,1.535661578,-0.429391706,-0.00196555,-0.399084763,0.49609204,-0.68872685,-0.446247472,-0.152946216,0.528095033,-0.35597421,-0.675326089,-1.159117834,-1.419164311,-1.137679425,-0.87704672,-0.882570821,-0.519515649,-0.283871953,0.865776615,1.354514316,-0.501019431,1.597554789,1.998366979,-0.82167811,-0.433497139,0.116803481,0.814066907,1.426298164,-0.822743771,2.246527213,0.132788948,-0.221597281,0.021115986,-0.020946038,-0.332793442,-0.38229152,-0.342722961,-0.275856814,0.801044029,-1.215792493,-0.975135874,-1.019402626,0.354109028,-0.745577071,-0.529584439,-0.081850364,0.291187089,-6.525833274,0.026158274,-1.217784234,-2.185154537,0.50170072,0.853494886
