IDNO,Name,Title,Date,Venue,War,Region,Afghanistan,Iran,NorthKorea,Russia,Syria,Sudan,Kosovo,Libya,OpposeSupport,PartyAffiliation,Month,Day,Year,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct,ZWC,ZWPS,ZSixltr,ZDic,Zfunct,Zpronoun,Zppron,Zi,Zwe,Zyou,Zshehe,Zthey,Zipron,Zarticle,Zverb,Zauxverb,Zpast,Zpresent,Zfuture,Zadverb,Zpreps,Zconj,Znegate,Zquant,Znumber,Zswear,Zsocial,Zfamily,Zfriend,Zhumans,Zaffect,Zposemo,Znegemo,Zanx,Zanger,Zsad,Zcogmech,Zinsight,Zcause,Zdiscrep,Ztentat,Zcertain,Zinhib,Zincl,Zexcl,Zpercept,Zsee,Zhear,Zfeel,Zbio,Zbody,Zhealth,Zsexual,Zingest,Zrelativ,Zmotion,Zspace,Ztime,Zwork,Zachieve,Zleisure,Zhome,Zmoney,Zrelig,Zdeath,PsychDistance,Honesty,Status,CatThink,ComplexThink,CogProcess
1343,Goodlatte,Representative,10/10/2002,2,1,1,0,0,0,0,0,0,0,0,1,0,10,10,2,351,14.62,33.33,76.35,45.87,10.54,4.84,1.99,1.42,0,1.42,0,5.7,9.97,7.98,5.7,0.28,5.41,1.14,1.42,12.82,2.56,1.42,0.85,1.14,0,9.69,0,0.28,3.42,2.28,1.71,0.57,0.28,0,0.28,15.95,3.99,2.28,2.56,0.57,1.42,2.28,2.85,2.85,4.84,0,3.7,1.14,0.85,0.85,0,0,0,9.69,2.85,4.84,1.71,3.13,3.99,0,0,0,0,0,0,0,0,9.4,5.98,0,0.28,0,0,0,0,0.28,0.85,0,17.66,-0.497035391,-0.827117325,0.821561145,-0.041645379,-0.560125799,-0.368460644,-0.627102334,-0.041343667,-0.660610767,-0.601399253,1.319412539,-1.015244801,0.191638671,1.642446707,-1.236303693,-0.845883297,-1.357756383,-0.636785643,-0.189486924,-1.076669512,0.051700862,-1.947038642,0.311749509,-1.278054584,1.00121488,-0.152946216,0.292607701,-0.35597421,0.273007355,2.084301199,-1.839954797,-1.037719388,-1.373735206,-0.336847561,-1.316662277,-0.076207313,-0.04911799,1.597619183,0.579736328,0.995403229,-1.160016328,0.002063458,1.500325462,-1.538035105,0.731408256,4.058819856,-0.822743771,4.139006834,4.110872194,0.718135148,2.346092191,-0.697571999,-0.332793442,-0.38229152,-0.902682466,1.297363648,-0.736698995,-1.536948032,0.048531773,1.095512931,-0.827667954,-0.745577071,-0.807910866,-0.504388368,-0.85015432,2.146733933,0.254973606,-1.220666353,3.752012407,1.984392415,2.177355512
1493,Goodlatte,Representative,10/9/2002,2,1,1,0,0,0,0,0,0,0,0,1,0,10,9,2,676,17.33,35.06,71.3,42.01,8.28,5.18,0.3,2.07,0,2.07,0.74,3.11,7.69,9.32,6.51,2.66,4.14,1.04,1.48,12.43,3.4,1.48,1.18,0.15,0,8.88,0,0.15,0.89,9.02,2.51,6.51,0.89,4.44,0.74,14.94,2.96,1.33,1.18,1.63,1.63,1.63,3.7,1.92,1.04,0.15,0.59,0.15,0.89,0.59,0.15,0,0.15,11.24,1.63,5.47,4.14,2.81,2.96,0.15,0.15,0.3,0.3,1.63,0.15,0.15,0,7.1,6.36,0,0.89,0,0,0.44,0,1.63,0,0,16.42,-0.210884697,-0.258467427,1.120748609,-0.970684011,-1.188006926,-0.978360332,-0.501797751,-1.200296582,-0.241974464,-0.601399253,2.280675052,-0.042810125,-1.285319117,0.23950304,-0.800469431,-0.469243702,0.7358981,-1.134079985,-0.312711816,-1.034909653,-0.157598147,-1.339430577,0.385486521,-0.904058137,-0.909435425,-0.152946216,0.012100734,-0.35597421,-0.167290315,-0.46409947,1.496666232,-0.466519174,2.314176798,0.852049541,2.294899996,1.117864369,-0.374485437,0.670219136,-0.548525178,-0.462437389,-0.214285733,0.27235366,0.662335668,-1.003201342,-0.122731135,-0.290563809,-0.432344192,-0.220705477,-0.078811225,0.799851012,1.416101709,-0.190102529,-0.332793442,0.566573626,-0.219267322,-0.202112105,-0.333041451,0.236706424,-0.190573079,0.264076663,-0.373138346,-0.234885124,-0.390421225,0.129418637,1.534956574,4.157065606,1.708210542,0.356922865,2.003122933,-0.210247319,0.121693957
1494,Goss,Representative,10/9/2002,2,1,1,0,0,0,0,0,0,0,0,1,0,10,9,2,636,14.13,25.94,72.33,48.74,12.74,6.92,1.73,2.83,0,2.04,0.31,5.82,6.76,9.91,6.76,1.73,6.76,0.94,3.46,12.89,4.25,1.73,1.42,0.79,0,8.65,0.16,0.31,1.42,7.39,2.99,4.4,1.26,2.52,0.16,13.68,1.57,1.42,0.47,0.94,1.42,0.94,6.13,1.57,1.1,0.31,0.63,0.16,0.31,0.31,0,0,0,11.64,2.2,5.66,3.3,1.73,2.67,0,0,0.16,0.16,0.31,0,0.16,0,7.08,5.19,0,0.16,0.31,0,0.31,0,0.16,0.16,0,13.52,-0.246103244,-0.929935941,-0.456470855,-0.781196924,-0.093281541,0.225247017,0.13946688,-0.219644116,0.247507982,-0.601399253,2.236309089,-0.607873518,0.260069148,-0.332750298,-0.608572256,-0.352996913,-0.082210584,-0.108165673,-0.435936709,0.343165674,0.089267351,-0.724589083,0.692724073,-0.632060721,0.325732449,-0.152946216,-0.067549393,0.327012314,0.37461451,0.069755216,0.689738594,-0.123799046,1.004160918,1.573183849,0.733143337,-0.387704273,-0.780389382,-0.581320735,-0.441637246,-1.212485823,-0.829902818,0.002063458,-0.227222728,0.525794006,-0.444181444,-0.22188933,-0.015917975,-0.164632007,-0.03649119,-0.385029008,0.414573498,-0.697571999,-0.332793442,-0.38229152,-0.042902123,0.498462632,-0.211303462,-0.376408696,-0.997551953,0.029982956,-0.827667954,-0.745577071,-0.585249724,-0.166357965,-0.396544273,0.751074459,-1.48892387,-0.134247155,-0.091381545,-2.954734381,-1.022957981
1237,Graves,Representative,10/9/2002,2,1,1,0,0,0,0,0,0,0,0,1,0,10,9,2,384,14.77,36.72,77.34,44.27,11.72,5.47,1.3,2.86,0,1.04,0.26,6.25,8.33,9.11,5.47,0.78,6.77,0.78,1.3,13.02,2.08,0.26,2.6,0.26,0,9.38,0,0.26,2.86,11.2,5.99,5.21,0.52,3.65,0.52,17.71,2.86,2.6,0.78,0.52,3.39,2.86,5.73,0,1.04,0,0.52,0.52,0.26,0.26,0,0,0,7.55,1.56,3.65,2.6,3.91,4.17,0,0.52,0.26,0,0.26,0,0,0.26,6.51,4.69,0.26,0,0.26,0,0.26,0,0.26,0,0,12.24,-0.46798009,-0.795642238,1.407830222,0.140482986,-0.820387406,-0.050017444,-0.394920312,-0.514525627,0.266829658,-0.601399253,0.757443685,-0.673578564,0.505278356,0.633311788,-0.868771815,-0.952830342,-0.917913004,-0.104249969,-0.633096538,-1.160189229,0.159033688,-2.29424325,-1.113832734,0.705259908,-0.697140947,-0.152946216,0.185253183,-0.35597421,0.205269252,1.520228324,2.575870066,2.018201757,1.507058009,0.130915233,1.652302204,0.546786608,0.517858949,0.580180296,0.959782309,-0.884999887,-1.204626262,2.537642972,2.248070201,0.274107529,-1.886115684,-0.290563809,-0.822743771,-0.31883405,1.487030053,-0.487173837,0.235729174,-0.697571999,-0.332793442,-0.38229152,-1.846236278,-0.288147599,-1.499163244,-0.887337964,0.631349848,1.240812473,-0.827667954,1.024821678,-0.446086511,-0.504388368,-0.469707184,3.544917494,-5.900336,0.179956032,3.068947514,-4.823978831,1.539962605
1303,GreenWI,Representative,10/10/2002,2,1,1,0,0,0,0,0,0,0,0,1,0,10,10,2,345,11.13,33.04,73.62,45.22,12.46,7.54,1.16,2.03,0.29,2.03,2.03,4.93,6.67,10.43,7.25,0,7.83,1.16,2.9,8.7,4.64,2.03,2.32,0.29,0,10.43,0,0,1.45,8.12,2.61,5.22,0.58,3.19,0.58,13.33,1.74,0.58,0.87,0,1.16,1.45,5.8,1.74,1.74,0.29,1.16,0,0,0,0,0,0,11.59,1.45,3.77,6.09,2.32,0.58,1.45,0.58,0.29,0,0.58,0,0,0,8.99,6.67,0.29,0,0,0,0.29,0,0,0,0,16.23,-0.502318173,-1.559437674,0.771408333,-0.543878145,-0.665857076,0.149684223,0.367963472,-0.61053356,-0.267736698,-0.367330925,2.221520435,1.652380052,-0.247456888,-0.388129653,-0.439442543,-0.125153208,-1.604068675,0.3108146,-0.164841945,-0.046593004,-2.159355338,-0.442485339,1.061409136,0.387929589,-0.639242453,-0.152946216,0.548873326,-0.35597421,-0.675326089,0.099973406,1.051123364,-0.395119147,1.513266616,0.247855931,1.278131338,0.702535088,-0.893140477,-0.428254707,-1.439257947,-0.789923325,-1.668569572,-0.332581554,0.430276956,0.318152662,-0.288048437,0.510638445,-0.067971252,0.578341474,-0.713611743,-1.018326949,-0.694261308,-0.697571999,-0.332793442,-0.38229152,-0.064947773,-0.423346232,-1.422276093,1.660009383,-0.556702383,-1.657106172,3.566118262,1.229098457,-0.404337546,-0.504388368,-0.001464554,1.472920966,-0.069731275,-0.024534063,-1.336634115,-3.414227629,-1.867512654
1495,Greenwood,Representative,10/9/2002,2,1,1,0,0,0,0,0,0,0,0,1,0,10,9,2,826,21.74,24.46,79.18,50.73,11.38,7.02,1.82,3.87,0,0.97,0.36,4.36,7.63,10.29,7.14,2.06,4.84,1.82,1.82,15.01,4.96,1.21,2.54,0.73,0.12,8.6,0.36,0.12,1.33,6.78,3.27,3.51,0.36,2.3,0.61,15.5,1.69,2.91,1.57,1.45,0.61,1.09,5.69,1.21,0.97,0,0.61,0.24,0.85,0.61,0.24,0,0,13.8,2.06,6.42,5.08,2.91,2.66,0.12,0.36,0.85,0.48,0.97,0,0,0,6.54,6.42,0,0.12,0,0,0.24,0,4.48,0,0,17.8,-0.078815146,0.66690012,-0.712423136,0.478984191,0.230418833,-0.141772264,0.176321169,-0.15792473,0.917326067,-0.601399253,0.653923107,-0.542168472,-0.572501652,0.20258347,-0.484977466,-0.176301795,0.208086046,-0.859980742,0.648442349,-0.798270456,1.226995299,-0.2110156,0.053669965,0.637260554,0.209935461,2.54336522,-0.084864638,1.18074547,-0.26889747,-0.020899353,0.38775954,0.076121029,0.451594978,-0.18092663,0.554192053,0.780409328,-0.194083684,-0.473274127,1.327951854,-0.050438954,-0.374881494,-1.040484464,-0.033840468,0.248938881,-0.774816046,-0.370684034,-0.822743771,-0.192668742,0.302069086,0.718135148,1.487639438,0.114379154,-0.332793442,-0.38229152,0.909469949,0.326391644,0.275648496,0.922811441,-0.115852813,0.021910759,-0.464044267,0.480083602,0.37497645,0.509702841,0.56920615,0.558504758,0.819733032,0.473851544,1.202133098,0.340477284,0.854677726
645,Grucci,Representative,9/25/2002,2,1,1,0,0,0,0,0,0,0,0,1,0,9,25,2,587,16.31,36.8,66.95,35.26,5.28,2.9,0.68,1.7,0,0.34,0.17,2.39,3.75,12.44,5.45,1.7,3.92,1.7,1.7,14.48,3.07,1.36,1.87,0,0,5.62,0,0,0.34,8.01,2.21,5.79,1.36,3.58,0.51,15.67,2.73,2.04,1.02,0.85,1.53,3.24,3.07,1.7,0.68,0.17,0.34,0,0,0,0,0,0,16.18,3.24,5.62,7.33,1.87,1.7,0,0,0.17,0,0.51,0.17,0,0,6.47,6.47,0.17,0,0,0,0.17,0,0.68,0,0,13.97,-0.289245964,-0.472498016,1.42166548,-1.770945011,-2.285985581,-1.787961687,-1.342075542,-0.939703619,-0.480275129,-0.601399253,-0.277762098,-0.791847646,-1.695901977,-2.184882069,0.21430885,-0.962130086,-0.108601187,-1.220225462,0.500572477,-0.881790173,0.942563312,-1.578133745,0.238012496,-0.122065566,-1.198927895,-0.152946216,-1.116853236,-0.35597421,-0.675326089,-1.018099615,0.996668125,-0.680719254,1.867157161,1.768085013,1.595363159,0.520828528,-0.139318866,0.463129805,0.294701842,-0.631462389,-0.910200699,0.14364404,2.737971926,-1.399607543,-0.324785615,-0.702610682,-0.380290915,-0.571164666,-0.713611743,-1.018326949,-0.694261308,-0.697571999,-0.332793442,-0.38229152,1.95884288,1.776704258,-0.236932512,2.565084085,-0.892943581,-0.753020132,-0.827667954,-0.745577071,-0.571333403,-0.504388368,-0.103892629,2.028174882,7.637798742,-0.141970763,-0.034962126,0.02003431,0.757831647
1497,Herger,Representative,10/9/2002,2,1,1,0,0,0,0,0,0,0,0,1,0,10,9,2,536,20.62,32.28,75,46.27,8.77,4.85,0.75,3.17,0,0.56,0.37,3.92,7.65,9.7,6.72,0.37,5.78,2.05,2.61,14.93,5.22,0.56,1.31,0.19,0,7.09,0.19,0.37,1.12,9.33,4.66,4.48,1.12,2.99,0.19,17.35,2.99,2.43,2.24,2.24,2.8,1.49,5.04,0.75,0.56,0.37,0.19,0,0,0,0,0,0,11.57,1.31,5.78,4.48,2.8,3.36,0.56,0.37,0.37,0,0.37,0,0,0.19,5.04,5.41,0.19,0,0.56,0,0.75,0,0.93,0,0,12.87,-0.334149611,0.43188614,0.639973378,-0.290002241,-0.495060397,-0.846125443,-0.623416905,-0.891699652,0.466486972,-0.601399253,0.047588291,-0.529027463,-0.823413399,0.214889993,-0.676874641,-0.3715964,-1.278584575,-0.491904614,0.931859602,-0.24843232,1.184062169,-0.022946437,-0.745147671,-0.756726204,-0.832237433,-0.152946216,-0.607785035,0.455072288,0.577828819,-0.232426682,1.650130997,1.068581401,1.053829767,1.300322219,1.115448353,-0.309830033,0.401886393,0.697230787,0.757882882,0.657353231,0.329955458,1.778256214,0.481845559,-0.160051644,-1.197293595,-0.83995964,0.140241856,-0.781440179,-0.713611743,-1.018326949,-0.694261308,-0.697571999,-0.332793442,-0.38229152,-0.073766033,-0.59541722,-0.134416311,0.484872069,-0.198045106,0.586964534,0.869242584,0.514129731,-0.293006975,-0.504388368,-0.30874878,1.581114407,-0.146731476,0.756787371,2.71580018,0.08166375,1.455113669
1444,Hilleary,Representative,10/10/2002,2,1,1,0,0,0,0,0,0,0,0,1,0,10,10,2,784,17.82,28.06,75.38,44.52,10.59,6.25,1.53,2.17,0,1.53,1.02,4.34,7.27,8.55,5.48,1.15,4.85,1.28,1.15,11.73,4.85,1.28,2.04,0.89,0,8.67,0.26,0,1.15,7.91,3.19,4.59,0.77,3.32,0.38,16.33,2.55,1.66,0.77,1.4,1.4,1.4,5.23,2.3,1.28,0,0.51,0.64,0.89,0.77,0.13,0,0,15.31,1.53,7.53,5.74,2.81,2.81,0.13,0,0.26,0.38,0.89,0.26,0,0.26,7.02,5.36,0.13,0,0,0,0.64,0,2.81,0,0,15.94,-0.115794621,-0.15564881,-0.089836506,-0.220094384,-0.77972153,-0.354967288,-0.107456857,-0.356798307,-0.177568879,-0.601399253,1.482087733,0.32513813,-0.583906731,-0.018933951,-1.050911507,-0.948180471,-0.592428904,-0.856065038,-0.016972073,-1.264588875,-0.533263035,-0.290583323,0.139696479,0.07059927,0.518727429,-0.152946216,-0.060623295,0.753878892,-0.675326089,-0.202208492,0.947163362,0.019001008,1.122124433,0.618168144,1.383875278,0.183373487,0.073297486,0.301059893,-0.15660276,-0.89556395,-0.419491428,-0.023678466,0.365816203,-0.040500567,0.226272057,-0.015865893,-0.822743771,-0.332852417,1.994870468,0.799851012,2.059941273,-0.257765125,-0.332793442,-0.38229152,1.575248573,-0.325019953,0.986854644,1.40454475,-0.190573079,0.142993711,-0.433742293,-0.745577071,-0.446086511,0.298433839,0.452145493,1.999656837,2.836482022,-0.422169825,0.408878014,0.104694104,0.144457133
1499,Hoekstra,Representative,10/9/2002,2,1,1,0,0,0,0,0,0,0,0,1,0,10,9,2,461,14.87,27.33,80.48,49.24,11.71,7.81,1.52,3.69,0,1.3,1.3,3.9,7.16,11.06,7.59,1.74,7.16,1.3,3.69,12.36,3.25,1.74,2.39,0.43,0,11.28,0,0,2.39,8.24,2.39,5.86,1.95,3.25,0.22,17.79,2.39,3.47,0,2.39,1.95,1.3,4.77,1.52,1.08,0.22,0.87,0,0.43,0.22,0.22,0,0,15.84,2.6,6.94,5.42,2.39,3.47,0.87,0,0.22,0.43,0.87,0,0,0.22,7.38,4.34,0,0,0.65,0,0.65,0,0.22,0,0,13.23,-0.400184387,-0.774658847,-0.216083239,0.71814265,-0.011949788,-0.052716115,0.467470053,-0.363656016,0.801396014,-0.601399253,1.14194869,0.693086386,-0.834818479,-0.08661983,-0.23453539,0.032942425,-0.073413717,0.048462467,0.007672905,0.503245132,-0.195164636,-1.447932017,0.705013576,0.467262169,-0.36904948,-0.152946216,0.84323249,-0.35597421,-0.675326089,1.046810018,1.11052908,-0.552199206,1.910617404,2.918001882,1.326936233,-0.231955793,0.543630628,0.15699775,1.993032321,-1.708996759,0.46378526,0.684224444,0.236894696,-0.329940016,-0.490102916,-0.244780823,-0.250157722,0.171808815,-0.713611743,-0.139881418,0.092653715,0.046716558,-0.332793442,-0.38229152,1.808932461,0.990094027,0.608826151,1.170977085,-0.504398197,0.675758699,1.808603775,-0.745577071,-0.501751796,0.40406834,0.422880329,1.721487239,1.879817031,0.563652778,-0.263332315,0.472289881,2.150030071
1503,Horn,Representative,10/9/2002,2,1,1,0,0,0,0,0,0,0,0,1,0,10,9,2,194,10.78,34.54,68.56,43.81,12.89,5.67,1.03,2.06,0,2.58,0,7.22,7.73,6.7,5.15,1.03,3.61,1.55,2.06,11.34,1.55,1.03,2.06,0.52,0,11.86,0.52,0.52,4.64,6.7,1.55,5.15,1.03,4.12,0,9.79,2.58,0,1.03,0.52,2.06,0,4.64,0,3.09,1.55,1.55,0,2.06,1.55,0,0.52,0,4.12,0.52,2.06,1.55,1.55,0.52,1.03,0,0.52,0,0.52,0,0.52,0,9.28,6.19,0.52,0,0,0,0.52,0,3.09,1.03,0,21.65,-0.635268187,-1.632879543,1.030819429,-1.474756457,-0.895212618,0.265727084,-0.321211734,-0.699683785,-0.248415023,-0.601399253,3.034896408,-1.015244801,1.058424709,0.264116087,-1.652622988,-1.101626232,-0.697991315,-1.34161227,0.315735138,-0.631231022,-0.742562045,-2.677615006,-0.167541073,0.093265722,-0.195353998,-0.152946216,1.044089331,1.863731994,1.085864593,3.313174249,0.348155729,-1.151959431,1.469806373,1.124911171,2.034607219,-0.803033554,-2.033537273,0.328071545,-2.128091287,-0.620898326,-1.204626262,0.825805026,-1.439084891,-0.411738121,-1.886115684,2.055814221,3.211385209,1.125057809,-0.713611743,3.190040017,4.849912719,-0.697571999,3.675749313,-0.38229152,-3.358567856,-1.566389225,-2.517917997,-1.653731864,-1.132048432,-1.705539353,2.293435358,-0.745577071,-0.084262155,-0.504388368,-0.089260047,3.957129896,-8.485781162,-0.150130491,2.204996459,-7.752432927,-1.800019742
1442,Houghton,Representative,10/10/2002,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,2,586,11.96,25.43,78.33,51.54,14.16,8.36,3.07,3.92,0.17,0.51,0.68,5.8,7.85,15.53,9.9,2.05,8.36,1.71,1.54,10.75,3.41,2.39,2.9,1.37,0,9.73,0,0.17,1.37,7.51,2.39,5.12,1.19,3.07,0.34,17.75,2.39,1.37,1.54,2.05,1.37,1.02,6.14,2.39,1.19,0.17,0.85,0.17,0.34,0.17,0.17,0,0,11.6,1.88,5.46,3.92,1.71,2.39,0.17,0,0.68,0.68,0.68,0,0,0,8.7,6.66,0.17,0,0.68,0,0.51,0,2.39,0,0.34,19.45,-0.290126428,-1.385275528,-0.544670628,0.322611352,0.362176272,0.608458325,0.670168643,0.699288965,0.94952886,-0.464186785,-0.02635498,-0.12165618,0.248664068,0.337955227,1.219329647,1.107062751,0.199289178,0.518346885,0.512894966,-0.993149795,-1.059193879,-1.332197148,1.503831212,1.045256678,1.445103335,-0.152946216,0.306459897,-0.35597421,-0.099552212,0.019391566,0.74914431,-0.552199206,1.451180555,1.436753034,1.180521547,0.079541167,0.530744788,0.15699775,-0.501019431,-0.082131141,0.16043771,-0.062291352,-0.124085523,0.532086168,0.308930708,-0.118877611,-0.380290915,0.14377208,0.005828844,-0.32374211,-0.086190608,-0.122439932,-0.332793442,-0.38229152,-0.060538643,0.105157517,-0.339448714,0.076128655,-1.012496007,-0.196038554,-0.312534398,-0.745577071,0.138398987,0.932240844,0.144861267,-1.342220109,-1.372246543,-0.21394689,-2.485238927,-1.780818605,-0.344021681
1238,Hulshof,Representative,10/9/2002,2,1,1,0,0,0,0,0,0,0,0,1,0,10,9,2,595,22.04,31.09,74.79,46.89,10.76,5.04,2.35,1.68,0.17,0,0.84,5.71,7.39,11.43,8.07,2.52,5.04,1.34,2.69,13.28,3.87,1.01,1.01,0.34,0,7.56,0.17,0.5,1.01,8.07,2.69,5.21,0.84,3.03,0.5,14.45,2.18,2.18,1.18,1.18,1.68,1.18,4.2,1.18,1.18,0.34,0.84,0,0.67,0.17,0.34,0.17,0,11.09,1.18,4.87,5.38,2.18,1.18,0.17,0.17,0.34,0.67,0.5,0,0,0,4.87,7.06,0,0.17,0.5,0,0.34,0,2.86,0.17,0,16.13,-0.282202255,0.729850293,0.434173908,-0.328635531,-0.394209024,-0.309089878,-0.553393755,0.205533877,-0.493156246,-0.464186785,-0.780576336,0.088599966,0.197341211,0.054905189,-0.114193094,0.256136259,0.612741954,-0.781666672,0.056962862,-0.192752509,0.298566361,-0.999459398,-0.192120077,-1.096722974,-0.542744962,-0.152946216,-0.445021733,0.369698972,1.01812649,-0.343226711,1.026370983,-0.337999126,1.507058009,0.754598959,1.14798495,0.494870448,-0.532336971,-0.032083813,0.460971959,-0.462437389,-0.615775136,0.33670847,0.082188888,-0.688593246,-0.80236893,-0.130323358,0.062161941,0.129753712,-0.713611743,0.350413763,-0.086190608,0.452692134,0.97769169,-0.38229152,-0.285404271,-0.755197424,-0.717477207,1.141781127,-0.661310756,-1.172774365,-0.312534398,-0.166792864,-0.33475594,0.911113944,-0.118525212,1.527649281,1.434533461,-1.162876908,0.901838551,-0.146616721,0.428888146
579,Hunter,Representative,3/6/2003,2,1,1,0,0,0,0,0,0,0,0,1,0,3,6,3,2816,23.08,25.96,77.95,53.55,15.23,7.32,2.1,2.2,0.18,1.14,1.7,7.92,6.21,13.25,8.95,2.66,8.38,0.64,3.34,12.22,5.58,1.17,2.31,0.78,0,9.59,0.43,0.07,1.49,4.72,1.7,2.88,0.25,1.92,0.32,15.73,2.59,1.85,0.96,2.38,0.71,0.85,5.22,2.41,1.28,0.25,0.85,0.18,0.43,0.25,0.14,0.04,0,11.83,1.81,6.46,3.62,1.78,2.1,0.57,0.18,0.21,0.36,0.53,0.21,0.07,0.28,4.44,7.24,0.11,0.36,0.18,0,0.21,0,0.64,0,0,13.17,1.673307562,0.94807756,-0.45301204,0.252703494,0.689129916,0.897216141,0.286884036,0.034091138,-0.158247204,-0.456115463,0.905330225,1.218726751,1.457602489,-0.671179691,0.477760903,0.665324955,0.7358981,0.526178292,-0.805611388,0.259645958,-0.270297613,0.237457019,0.004511956,0.376596363,0.306432951,-0.152946216,0.257977212,1.479552074,-0.438242728,0.140264325,-0.632038579,-1.044859391,0.060452796,-0.395317911,0.245094381,0.027625007,-0.119990107,0.337075429,0.069049541,-0.694846763,0.454863273,-0.911774844,-0.343252084,-0.046792729,0.327299297,-0.015865893,-0.172077807,0.14377208,0.048148879,-0.139881418,0.19996031,-0.223933827,-0.024443999,-0.38229152,0.040871346,0.019122023,0.301277546,-0.142841031,-0.96019182,-0.430132261,0.899544558,-0.132746735,-0.515668117,0.256180038,-0.074627465,-0.989614398,1.787511311,-0.648453805,-1.872250248,1.970263533,0.40612497
653,Hunter,Representative,1/27/2003,2,1,1,0,0,0,0,0,0,0,0,1,0,1,27,3,1801,23.09,27.6,72.35,50.69,14.49,7.33,1.17,1.94,0.11,1.17,2.94,7.16,6.44,13.38,8.22,2.61,7.44,0.56,3.11,11.77,4.55,1,2.33,0.61,0.06,9.55,0,0.17,1.11,4,1,3,0,2.33,0.5,13.05,2,1.89,0.67,1.5,0.83,0.28,4.78,1.61,1.61,0.17,1.28,0.22,0.39,0.17,0.17,0,0.06,10.16,1.44,6,2.61,4.16,2.39,0.28,0.28,0.06,0,0.11,0.06,0.06,0.06,4.78,8.61,0.11,0.39,0.17,0,0.17,0,1.55,0.06,0,15.88,0.779636934,0.9501759,-0.169389242,-0.777517563,0.223912293,0.697514474,0.290569465,-0.603675851,-0.325701725,-0.512614715,0.949696187,2.848211883,1.02420947,-0.529654672,0.520043332,0.325884332,0.691913762,0.158102164,-0.904191303,0.0995665,-0.51179647,-0.507586203,-0.204409579,0.399262815,-0.021658516,1.195209502,0.244125016,-0.35597421,-0.099552212,-0.242499411,-0.988472872,-1.544659578,0.134956069,-0.882570821,0.578594501,0.494870448,-0.983341354,-0.194153725,0.116555289,-1.001204574,-0.330271561,-0.7573233,-1.078104672,-0.323647854,-0.407444265,0.361843741,-0.380290915,0.746561885,0.217429017,-0.221597281,-0.086190608,-0.122439932,-0.332793442,-0.002745462,-0.695453358,-0.435637017,0.006543467,-0.880038974,0.818150514,-0.196038554,0.020787315,0.207714563,-0.724412938,-0.504388368,-0.689195916,0.747734347,-0.457604996,-0.234640589,-1.730883716,0.07678527,-0.077598436
1425,Hunter,Representative,10/10/2002,2,1,1,0,0,0,0,0,0,0,0,1,0,10,10,2,175,15.91,26.86,72.57,50.86,9.14,5.71,0.57,4,0,1.14,0,3.43,2.86,22.29,12.57,6.86,7.43,1.71,4.57,16.57,4,0,1.14,1.14,0,7.43,0,0,1.14,2.29,1.14,1.14,0,0.57,0,14.29,2.29,0.57,1.71,0,1.14,1.71,6.86,0,1.14,0.57,0.57,0,0,0,0,0,0,16,2.29,7.43,5.71,2.86,1.14,0,0.57,0,0,0,0,0,0,6.29,9.14,0,0,0,0,0,0,0,0,0,15.43,-0.651996997,-0.55643158,-0.297365383,-0.737044593,0.251565089,-0.74627461,-0.306470018,-1.015138424,1.001053328,-0.601399253,0.905330225,-1.015244801,-1.102837846,-2.73252236,3.418015922,2.348578453,4.430582483,0.154186461,0.512894966,1.115723055,2.064191336,-0.905424817,-1.433359789,-0.94939104,1.00121488,-0.152946216,-0.490041369,-0.35597421,-0.675326089,-0.212281222,-1.83500432,-1.444699541,-1.01984466,-0.882570821,-0.853015769,-0.803033554,-0.583880329,0.06695891,-1.451134384,0.097457921,-1.668569572,-0.358323478,0.765472873,0.985121826,-1.886115684,-0.176106344,0.660774628,-0.248742212,-0.713611743,-1.018326949,-0.694261308,-0.697571999,-0.332793442,-0.38229152,1.879478541,0.609079696,0.922782018,1.382647781,-0.153212946,-1.205063152,-0.827667954,1.195052327,-0.807910866,-0.504388368,-0.85015432,-2.266393699,0.939730587,1.414792499,-4.383712328,-7.150629169,-1.384175473
